tile_y,tile_x,n,median_error,mean_error,median_vza,median_sza,year,slot,file
3,1,4262,3.0959482,2.9296908,17.241495,17.151962,2025,4,20250716_0445.nc
3,2,4398,2.457979,2.4307544,14.585192,18.077736,2025,4,20250716_0445.nc
3,3,4306,1.7255106,1.8596424,12.054283,19.21852,2025,4,20250716_0445.nc
3,4,3993,2.1661754,2.177908,9.921616,20.332483,2025,4,20250716_0445.nc
3,5,3753,1.8919822,2.0736132,8.01165,21.7646,2025,4,20250716_0445.nc
3,6,4512,2.226986,2.159343,6.935546,23.207525,2025,4,20250716_0445.nc
3,7,3291,2.9038334,2.860074,6.6635346,24.809752,2025,4,20250716_0445.nc
0,0,4289,0.7823741,1.0370411,18.896221,30.412588,2025,5,20250716_0545.nc
0,1,4196,0.94355166,1.1913779,15.996365,31.74689,2025,5,20250716_0545.nc
0,2,4001,1.606337,1.7702899,13.226158,33.130524,2025,5,20250716_0545.nc
0,3,4504,1.9382377,1.8664336,10.223447,34.701443,2025,5,20250716_0545.nc
0,4,4481,1.026043,1.3311547,7.407287,36.269585,2025,5,20250716_0545.nc
0,5,4606,0.9732105,1.2238954,4.6806917,37.84358,2025,5,20250716_0545.nc
0,6,4586,0.9151987,1.2731636,2.5577736,39.478058,2025,5,20250716_0545.nc
0,7,4136,1.7154251,1.7211612,2.890367,41.10353,2025,5,20250716_0545.nc
1,0,4309,0.8091453,1.0026969,18.840662,28.516026,2025,5,20250716_0545.nc
1,1,4425,1.0246282,1.2728165,15.9056835,29.985394,2025,5,20250716_0545.nc
1,2,4331,1.046069,1.2761139,12.917006,31.506708,2025,5,20250716_0545.nc
1,3,4470,0.8350554,1.0777104,10.067617,33.05677,2025,5,20250716_0545.nc
1,4,3857,2.1549568,2.1030502,7.398866,34.54573,2025,5,20250716_0545.nc
1,5,3958,1.6799964,1.7875618,4.1221056,36.41103,2025,5,20250716_0545.nc
1,6,4492,0.8306843,1.0558714,1.8508561,37.9673,2025,5,20250716_0545.nc
1,7,4358,0.8188294,1.1700892,2.222394,39.66111,2025,5,20250716_0545.nc
2,0,4261,0.8593173,1.1537335,19.17598,26.73634,2025,5,20250716_0545.nc
2,1,4447,1.1077538,1.3078402,16.314783,28.281063,2025,5,20250716_0545.nc
2,2,4481,1.5560913,1.6205869,13.475555,29.882132,2025,5,20250716_0545.nc
2,3,4228,1.7571719,1.796166,10.791048,31.464994,2025,5,20250716_0545.nc
2,4,3368,2.6043687,2.4352038,8.034969,33.21909,2025,5,20250716_0545.nc
2,5,2095,3.098219,2.899327,5.746895,35.008972,2025,5,20250716_0545.nc
2,6,4591,1.2151226,1.3855035,4.1053014,36.624065,2025,5,20250716_0545.nc
2,7,4598,0.88446486,1.054293,4.350084,38.368134,2025,5,20250716_0545.nc
3,0,4199,2.8152041,2.5508335,19.940393,25.044239,2025,5,20250716_0545.nc
3,1,4203,3.191382,3.0482123,17.2643,26.674557,2025,5,20250716_0545.nc
3,2,4406,2.836667,2.7135313,14.615395,28.336418,2025,5,20250716_0545.nc
3,3,4119,1.8089963,1.927053,12.01207,30.10791,2025,5,20250716_0545.nc
3,4,4041,2.1028645,2.080102,9.967021,31.684637,2025,5,20250716_0545.nc
3,5,3860,1.9537144,2.0868628,8.063055,33.57087,2025,5,20250716_0545.nc
3,6,4535,1.9605584,1.9670156,6.9216585,35.340122,2025,5,20250716_0545.nc
3,7,3792,2.7048626,2.6403744,6.8422475,37.099495,2025,5,20250716_0545.nc
0,0,4210,0.8283789,1.1203148,18.892714,41.46816,2025,6,20250716_0645.nc
0,1,4089,0.9089139,1.2033286,16.001957,43.143356,2025,6,20250716_0645.nc
0,2,4265,1.4688017,1.654307,13.109486,44.92866,2025,6,20250716_0645.nc
0,3,4409,1.4228142,1.5215372,10.196107,46.68508,2025,6,20250716_0645.nc
0,4,4476,0.93297803,1.1885997,7.406874,48.470985,2025,6,20250716_0645.nc
0,5,4607,0.819066,0.94650877,4.6860185,50.243824,2025,6,20250716_0645.nc
0,6,4665,0.8644273,1.0038159,2.547599,52.050484,2025,6,20250716_0645.nc
0,7,4248,1.2905996,1.4216805,2.8686643,53.827415,2025,6,20250716_0645.nc
1,0,4195,0.91240036,1.2817497,18.843102,40.045868,2025,6,20250716_0645.nc
1,1,4267,0.9609933,1.3456851,15.925888,41.81773,2025,6,20250716_0645.nc
1,2,4297,0.93548083,1.2563851,12.910744,43.641567,2025,6,20250716_0645.nc
1,3,4483,0.8820423,1.0523555,10.064471,45.414047,2025,6,20250716_0645.nc
1,4,3919,2.076757,2.0067482,7.3480625,47.105137,2025,6,20250716_0645.nc
1,5,4246,1.6943192,1.6962582,4.226489,49.095215,2025,6,20250716_0645.nc
1,6,4545,0.8101912,0.9832548,1.8440484,50.85182,2025,6,20250716_0645.nc
1,7,4509,0.8813371,1.050804,2.2050562,52.69144,2025,6,20250716_0645.nc
2,0,4262,0.89681965,1.2279264,19.17964,38.73341,2025,6,20250716_0645.nc
2,1,4406,0.99256194,1.2786101,16.327213,40.545853,2025,6,20250716_0645.nc
2,2,4387,0.91923827,1.0888788,13.475469,42.373505,2025,6,20250716_0645.nc
2,3,4299,1.7782323,1.8351277,10.791822,44.171177,2025,6,20250716_0645.nc
2,4,2925,2.5828464,2.45726,7.9421163,46.179092,2025,6,20250716_0645.nc
2,5,3039,2.6851265,2.5247817,5.5759344,48.108627,2025,6,20250716_0645.nc
2,6,4482,1.1124841,1.4006445,4.0863857,49.802216,2025,6,20250716_0645.nc
2,7,4600,0.82674456,0.93851763,4.345088,51.64749,2025,6,20250716_0645.nc
3,0,4220,2.6444092,2.460277,19.94894,37.50258,2025,6,20250716_0645.nc
3,1,4161,3.0823426,2.9464772,17.258652,39.347164,2025,6,20250716_0645.nc
3,2,4361,2.6927743,2.5749798,14.629443,41.20374,2025,6,20250716_0645.nc
3,3,3880,1.7478782,1.9262582,11.962204,43.19889,2025,6,20250716_0645.nc
3,4,4104,1.8875458,1.9410868,9.949257,44.918915,2025,6,20250716_0645.nc
3,5,3788,1.671273,1.7757474,8.111906,46.836006,2025,6,20250716_0645.nc
3,6,4506,1.6971538,1.6948187,6.9307156,48.746445,2025,6,20250716_0645.nc
3,7,4412,2.1680717,2.0896254,7.026193,50.655144,2025,6,20250716_0645.nc
0,0,4189,0.9688018,1.1766609,18.892426,54.255497,2025,7,20250716_0745.nc
0,1,3944,0.9404122,1.0636244,16.027958,56.040188,2025,7,20250716_0745.nc
0,2,4366,0.89557946,1.0243567,13.116209,57.974686,2025,7,20250716_0745.nc
0,3,4310,1.0799797,1.1675471,10.180616,59.861595,2025,7,20250716_0745.nc
0,4,4584,1.1268795,1.1058862,7.38669,61.70694,2025,7,20250716_0745.nc
0,5,4641,1.0725734,1.0061427,4.6763487,63.577797,2025,7,20250716_0745.nc
0,6,4611,0.77812463,0.8755566,2.5446796,65.462456,2025,7,20250716_0745.nc
0,7,4248,0.7200422,0.7833597,2.845829,67.2755,2025,7,20250716_0745.nc
1,0,3760,1.3384433,1.604314,18.88762,53.07614,2025,7,20250716_0745.nc
1,1,4003,1.2313198,1.4657339,15.882265,55.01162,2025,7,20250716_0745.nc
1,2,4105,0.9434896,1.0952965,12.887223,56.95468,2025,7,20250716_0745.nc
1,3,4447,0.8948332,0.9757824,10.080782,58.76102,2025,7,20250716_0745.nc
1,4,4158,1.3958671,1.4216043,7.2613373,60.5926,2025,7,20250716_0745.nc
1,5,4240,0.9726157,1.0746201,4.291342,62.561996,2025,7,20250716_0745.nc
1,6,4608,0.86332834,0.9236181,1.8326423,64.43954,2025,7,20250716_0745.nc
1,7,4592,0.9501511,0.9930689,2.2285914,66.35895,2025,7,20250716_0745.nc
2,0,4218,0.98670375,1.1897353,19.166016,52.034958,2025,7,20250716_0745.nc
2,1,4433,0.9395442,1.0976382,16.326754,53.94358,2025,7,20250716_0745.nc
2,2,4375,0.8552604,0.98784083,13.475368,55.861645,2025,7,20250716_0745.nc
2,3,4382,1.5252318,1.5571145,10.764853,57.73802,2025,7,20250716_0745.nc
2,4,3046,2.238606,2.0307825,8.070147,59.688595,2025,7,20250716_0745.nc
2,5,3747,1.6544492,1.5732106,5.5884857,61.724567,2025,7,20250716_0745.nc
2,6,4459,0.88916385,0.9754677,4.1069593,63.516705,2025,7,20250716_0745.nc
2,7,4593,0.6517954,0.7450133,4.339109,65.401405,2025,7,20250716_0745.nc
3,0,4214,1.9534698,1.9019479,19.938194,51.027283,2025,7,20250716_0745.nc
3,1,4236,2.525478,2.4543004,17.249416,52.939373,2025,7,20250716_0745.nc
3,2,4305,2.2730029,2.2074509,14.647118,54.8425,2025,7,20250716_0745.nc
3,3,3972,1.5376967,1.6632648,12.004484,56.85402,2025,7,20250716_0745.nc
3,4,4142,1.5119679,1.5684611,9.919162,58.705616,2025,7,20250716_0745.nc
3,5,3827,1.2627529,1.338118,8.147963,60.59767,2025,7,20250716_0745.nc
3,6,4533,0.86386144,0.914837,6.9513383,62.57843,2025,7,20250716_0745.nc
3,7,4467,0.91186,0.9912378,7.044299,64.52233,2025,7,20250716_0745.nc
0,0,4247,0.83269197,0.8922051,18.911812,57.173042,2025,0,20250717_0045.nc
0,1,4197,1.0158603,1.0505599,15.9682865,55.259434,2025,0,20250717_0045.nc
0,2,2661,1.8032167,1.6714779,13.421951,53.729343,2025,0,20250717_0045.nc
0,3,4411,1.0056542,1.1158025,10.203586,51.617493,2025,0,20250717_0045.nc
0,4,4566,0.8487426,0.8506254,7.4090858,49.833893,2025,0,20250717_0045.nc
0,5,4599,0.7435384,0.7572841,4.7128787,48.051544,2025,0,20250717_0045.nc
0,6,4662,0.73858964,0.80340666,2.6011815,46.280113,2025,0,20250717_0045.nc
0,7,4209,0.85051584,1.1918751,2.847386,44.592556,2025,0,20250717_0045.nc
1,0,4306,0.820444,0.91126615,18.80871,56.068954,2025,0,20250717_0045.nc
1,1,4292,1.2336636,1.2763093,15.891634,54.165657,2025,0,20250717_0045.nc
1,2,4081,1.4381332,1.4412562,13.119628,52.386192,2025,0,20250717_0045.nc
1,3,3698,1.7924082,1.8305188,10.257061,50.603382,2025,0,20250717_0045.nc
1,4,4340,1.0836437,1.4121586,7.0718527,48.598618,2025,0,20250717_0045.nc
1,5,4644,0.795372,0.884665,4.2740498,46.775177,2025,0,20250717_0045.nc
1,6,4555,1.2971998,1.4194505,1.7977815,44.9791,2025,0,20250717_0045.nc
1,7,4254,1.7251883,1.7586749,2.2455416,43.190533,2025,0,20250717_0045.nc
2,0,4288,0.96189713,1.1261954,19.162922,55.040855,2025,0,20250717_0045.nc
2,1,3944,1.5764598,1.5936044,16.296705,53.14305,2025,0,20250717_0045.nc
2,2,4408,2.0653183,1.92606,13.504616,51.236027,2025,0,20250717_0045.nc
2,3,3567,2.1589243,2.013977,10.876661,49.447,2025,0,20250717_0045.nc
2,4,4342,1.1711028,1.2842723,8.039728,47.446472,2025,0,20250717_0045.nc
2,5,4578,0.9619384,1.2657988,5.741103,45.634354,2025,0,20250717_0045.nc
2,6,4020,2.3397675,2.2029626,4.087964,43.85795,2025,0,20250717_0045.nc
2,7,4222,2.0278265,1.9987084,4.243684,42.004204,2025,0,20250717_0045.nc
3,0,3971,1.2515681,1.3520674,19.903637,54.099495,2025,0,20250717_0045.nc
3,1,2458,2.2333612,2.06599,17.603825,52.08239,2025,0,20250717_0045.nc
3,2,3731,1.9461884,1.8675282,14.440528,50.15166,2025,0,20250717_0045.nc
3,3,4245,1.0352466,1.1589708,12.001446,48.30239,2025,0,20250717_0045.nc
3,4,4452,1.0554204,1.2923626,9.812754,46.419342,2025,0,20250717_0045.nc
3,5,4567,0.90781236,1.01398,7.9730306,44.54509,2025,0,20250717_0045.nc
3,6,4537,1.6016204,1.6661695,6.9120946,42.665962,2025,0,20250717_0045.nc
3,7,4544,1.5495906,1.6398022,7.0442867,40.799698,2025,0,20250717_0045.nc
0,3,47635,0.86479425,1.0042756,9.748842,37.2077,2025,1,20250717_0145.nc
0,4,4527,0.7225639,0.79418975,7.4085655,37.44279,2025,1,20250717_0145.nc
0,5,4611,0.70257664,0.7306008,4.699907,35.860477,2025,1,20250717_0145.nc
0,6,4629,0.75200564,0.84279877,2.5916502,34.326157,2025,1,20250717_0145.nc
0,7,4237,1.065505,1.4940767,2.8860729,32.89557,2025,1,20250717_0145.nc
1,3,31701,2.5369892,2.4305289,9.525702,35.8797,2025,1,20250717_0145.nc
1,4,4540,1.4272258,1.5185145,7.1176157,35.87487,2025,1,20250717_0145.nc
1,5,4595,0.77520126,0.87818277,4.2727256,34.239014,2025,1,20250717_0145.nc
1,6,4616,1.350385,1.4603636,1.7904203,32.64878,2025,1,20250717_0145.nc
1,7,4238,1.70349,1.8015155,2.191149,31.143131,2025,1,20250717_0145.nc
2,3,37080,2.455646,2.4480948,10.139326,34.20287,2025,1,20250717_0145.nc
2,4,4315,1.3733698,1.528123,8.016476,34.43136,2025,1,20250717_0145.nc
2,5,4620,1.3434464,1.4281415,5.7257714,32.751408,2025,1,20250717_0145.nc
2,6,4131,2.4306407,2.3768003,4.1881857,31.083244,2025,1,20250717_0145.nc
2,7,3795,2.4262867,2.2999027,4.214302,29.515066,2025,1,20250717_0145.nc
3,3,39706,1.0017374,1.2948903,11.500322,32.98603,2025,1,20250717_0145.nc
3,4,4432,1.3276775,1.3929229,9.822405,33.10987,2025,1,20250717_0145.nc
3,5,4568,0.88520944,1.1471747,7.9720325,31.362993,2025,1,20250717_0145.nc
3,6,4582,1.5880368,1.6349641,6.913916,29.625124,2025,1,20250717_0145.nc
3,7,4360,1.8417593,1.9084276,7.099512,27.921392,2025,1,20250717_0145.nc
0,0,4271,1.2440158,1.356939,18.888218,32.52409,2025,2,20250717_0245.nc
0,1,4339,1.7797226,1.7398748,15.965349,31.093603,2025,2,20250717_0245.nc
0,2,3157,1.850736,1.8800491,13.035934,30.026844,2025,2,20250717_0245.nc
0,3,4444,0.8619934,1.1535925,10.198885,28.534079,2025,2,20250717_0245.nc
0,4,4486,0.7002429,0.77634084,7.4128647,27.346052,2025,2,20250717_0245.nc
0,5,4617,0.68805945,0.7342017,4.6878147,26.310179,2025,2,20250717_0245.nc
0,6,4667,0.7530838,0.8084867,2.5652966,25.360561,2025,2,20250717_0245.nc
0,7,4284,1.2322232,1.5192775,2.8910828,24.58234,2025,2,20250717_0245.nc
1,0,4330,0.96781695,1.1977082,18.819744,30.78233,2025,2,20250717_0245.nc
1,1,4327,2.503561,2.4678938,15.904921,29.279629,2025,2,20250717_0245.nc
1,2,3467,2.5920095,2.5312495,13.281233,27.82143,2025,2,20250717_0245.nc
1,3,3944,2.5707908,2.534735,10.119728,26.540709,2025,2,20250717_0245.nc
1,4,4600,1.336436,1.4467481,7.154858,25.273638,2025,2,20250717_0245.nc
1,5,4628,0.78373414,0.9046768,4.2869205,24.13251,2025,2,20250717_0245.nc
1,6,4592,1.1117336,1.327799,1.8079221,23.117807,2025,2,20250717_0245.nc
1,7,4308,1.7843713,1.9029474,2.1870043,22.29575,2025,2,20250717_0245.nc
2,0,4281,1.4200122,1.5826178,19.15499,29.123413,2025,2,20250717_0245.nc
2,1,4317,2.7272058,2.6702425,16.31558,27.540165,2025,2,20250717_0245.nc
2,2,4260,2.8082812,2.7544467,13.479187,26.040632,2025,2,20250717_0245.nc
2,3,4157,2.834208,2.6486812,10.838753,24.628204,2025,2,20250717_0245.nc
2,4,4487,1.5231128,1.6549293,8.018366,23.279722,2025,2,20250717_0245.nc
2,5,4590,1.1696157,1.3867514,5.7070384,22.021444,2025,2,20250717_0245.nc
2,6,4167,2.2925944,2.3032382,4.2204747,20.90209,2025,2,20250717_0245.nc
2,7,3548,2.7773523,2.6517131,4.251589,20.030539,2025,2,20250717_0245.nc
3,0,4007,1.4387144,1.6269933,19.878748,27.623846,2025,2,20250717_0245.nc
3,1,3954,2.765018,2.6942873,17.24236,25.976246,2025,2,20250717_0245.nc
3,2,3681,2.5933352,2.5108902,14.583523,24.355526,2025,2,20250717_0245.nc
3,3,3251,1.5276464,1.6853919,11.775196,23.003803,2025,2,20250717_0245.nc
3,4,4461,1.1863757,1.3955253,9.785288,21.382067,2025,2,20250717_0245.nc
3,5,4461,0.99546945,1.2618585,7.9705496,20.022882,2025,2,20250717_0245.nc
3,6,4575,1.3230867,1.419637,6.918615,18.822691,2025,2,20250717_0245.nc
3,7,4089,1.9031391,2.1206572,7.159577,17.686838,2025,2,20250717_0245.nc
0,0,4249,1.3705816,1.5057237,18.88424,24.40889,2025,3,20250717_0345.nc
0,1,4362,2.0543332,1.9932641,15.986227,23.76868,2025,3,20250717_0345.nc
0,2,3081,2.0046089,1.9778422,12.846258,23.690296,2025,3,20250717_0345.nc
0,3,4528,0.8291503,1.1693432,10.225022,23.04464,2025,3,20250717_0345.nc
0,4,4528,0.713899,0.79246324,7.3920937,22.91248,2025,3,20250717_0345.nc
0,5,4634,0.6925944,0.776516,4.6771836,22.981667,2025,3,20250717_0345.nc
0,6,4643,0.763745,0.7876283,2.5532944,23.21785,2025,3,20250717_0345.nc
0,7,4297,1.2527071,1.531103,2.879954,23.596436,2025,3,20250717_0345.nc
1,0,4368,0.8977337,1.1748917,18.820349,22.073475,2025,3,20250717_0345.nc
1,1,4245,2.6504235,2.6005278,15.917386,21.378092,2025,3,20250717_0345.nc
1,2,3254,2.911734,2.859578,13.335798,20.597729,2025,3,20250717_0345.nc
1,3,3823,2.8421972,2.7265272,9.996464,20.552761,2025,3,20250717_0345.nc
1,4,4608,1.0630608,1.2927072,7.158332,20.415518,2025,3,20250717_0345.nc
1,5,4598,0.7897825,0.93996435,4.2885227,20.490105,2025,3,20250717_0345.nc
1,6,4590,1.1216213,1.3736916,1.8099455,20.767385,2025,3,20250717_0345.nc
1,7,4367,1.6168226,1.777243,2.1826706,21.240744,2025,3,20250717_0345.nc
2,0,4255,0.8977047,1.1716713,19.158375,19.772366,2025,3,20250717_0345.nc
2,1,4385,2.650538,2.5713646,16.313747,18.990032,2025,3,20250717_0345.nc
2,2,4441,2.5572038,2.4433475,13.482679,18.422537,2025,3,20250717_0345.nc
2,3,4320,2.6705027,2.5542753,10.744021,18.065397,2025,3,20250717_0345.nc
2,4,4529,1.4569694,1.6305315,8.044487,17.928602,2025,3,20250717_0345.nc
2,5,4599,0.8938691,1.2100844,5.7120366,18.007072,2025,3,20250717_0345.nc
2,6,4186,1.9547555,2.0220118,4.219037,18.21307,2025,3,20250717_0345.nc
2,7,3109,2.9732816,2.8545468,4.237717,18.94713,2025,3,20250717_0345.nc
3,0,3988,1.3295405,1.6271354,19.884369,17.593369,2025,3,20250717_0345.nc
3,1,4331,2.6076078,2.5437312,17.225052,16.666845,2025,3,20250717_0345.nc
3,2,4083,3.0054917,2.895651,14.60948,16.084412,2025,3,20250717_0345.nc
3,3,2838,1.8518116,1.9546481,11.690267,16.020685,2025,3,20250717_0345.nc
3,4,4215,1.4772553,1.721193,9.734574,15.519714,2025,3,20250717_0345.nc
3,5,4467,1.0677105,1.325786,7.9569945,15.54012,2025,3,20250717_0345.nc
3,6,4553,1.3272371,1.3903103,6.933739,15.870214,2025,3,20250717_0345.nc
3,7,4027,2.2422225,2.3128939,7.1319757,16.326101,2025,3,20250717_0345.nc
0,0,4246,1.589011,1.6534734,18.861633,23.475748,2025,4,20250717_0445.nc
0,1,4390,2.343899,2.2477224,15.986189,23.994408,2025,4,20250717_0445.nc
0,2,3594,2.346538,2.2204669,12.874157,24.894981,2025,4,20250717_0445.nc
0,3,4540,0.83344126,1.1443143,10.21817,25.530441,2025,4,20250717_0445.nc
0,4,4519,0.73521787,0.81018645,7.3853974,26.482445,2025,4,20250717_0445.nc
0,5,4621,0.7552788,0.8963192,4.675681,27.563503,2025,4,20250717_0445.nc
0,6,4633,0.7794543,0.8026034,2.5449228,28.729242,2025,4,20250717_0445.nc
0,7,4379,1.2445961,1.4892472,2.9023702,29.983612,2025,4,20250717_0445.nc
1,0,4330,0.84319365,1.0474062,18.822575,21.039772,2025,4,20250717_0445.nc
1,1,4317,2.6662042,2.5728848,15.90952,21.63008,2025,4,20250717_0445.nc
1,2,3336,2.9764695,2.852453,13.293171,22.132347,2025,4,20250717_0445.nc
1,3,3814,2.6861424,2.5633,9.982494,23.42397,2025,4,20250717_0445.nc
1,4,4597,0.88342834,1.2376933,7.159626,24.339909,2025,4,20250717_0445.nc
1,5,4617,0.7903177,0.89462644,4.28817,25.500923,2025,4,20250717_0445.nc
1,6,4594,0.991228,1.2928348,1.823845,26.749731,2025,4,20250717_0445.nc
1,7,4306,1.7802439,1.8667871,2.184413,28.057037,2025,4,20250717_0445.nc
2,0,4253,0.86768734,1.0453261,19.152916,18.63253,2025,4,20250717_0445.nc
2,1,4431,2.1880608,2.1647365,16.317694,19.278322,2025,4,20250717_0445.nc
2,2,4452,2.2369585,2.1846666,13.458969,20.139252,2025,4,20250717_0445.nc
2,3,4384,2.107993,2.1704006,10.733289,21.10778,2025,4,20250717_0445.nc
2,4,4581,1.3678607,1.5436777,8.055901,22.27444,2025,4,20250717_0445.nc
2,5,4581,0.88985926,1.1357523,5.7194824,23.524433,2025,4,20250717_0445.nc
2,6,4285,1.5842022,1.7914516,4.206247,24.814804,2025,4,20250717_0445.nc
2,7,2378,3.0845213,2.9531188,4.118083,26.123796,2025,4,20250717_0445.nc
3,0,3991,1.4666731,1.6475966,19.832928,16.313822,2025,4,20250717_0445.nc
3,1,4310,2.3471828,2.3440897,17.21287,16.982414,2025,4,20250717_0445.nc
3,2,4345,3.257309,3.0273762,14.579009,17.943325,2025,4,20250717_0445.nc
3,3,2750,2.5129511,2.4938679,11.748545,19.41642,2025,4,20250717_0445.nc
3,4,3409,1.6447334,1.8198401,9.538338,20.51723,2025,4,20250717_0445.nc
3,5,4480,1.1953808,1.4187919,7.971649,21.64071,2025,4,20250717_0445.nc
3,6,4504,1.2076854,1.328257,6.9286327,23.09293,2025,4,20250717_0445.nc
3,7,3717,2.1693027,2.2287004,7.2008424,24.469194,2025,4,20250717_0445.nc
0,0,4199,1.560599,1.6894525,18.882769,30.29718,2025,5,20250717_0545.nc
0,1,4328,2.4731884,2.4103122,15.991188,31.650389,2025,5,20250717_0545.nc
0,2,3919,2.0140803,1.9552742,12.921763,33.199223,2025,5,20250717_0545.nc
0,3,4536,0.82918394,1.0410737,10.213591,34.58799,2025,5,20250717_0545.nc
0,4,4483,0.7995598,0.8465261,7.380152,36.13401,2025,5,20250717_0545.nc
0,5,4615,0.7941471,0.93987876,4.6564875,37.73299,2025,5,20250717_0545.nc
0,6,4478,0.8069858,0.80640405,2.5262444,39.346825,2025,5,20250717_0545.nc
0,7,4324,1.2083918,1.4479576,2.8973389,40.99529,2025,5,20250717_0545.nc
1,0,4222,0.8091993,0.9278336,18.782875,28.400867,2025,5,20250717_0545.nc
1,1,4346,2.1688347,2.150998,15.926373,29.857975,2025,5,20250717_0545.nc
1,2,3688,2.9865074,2.767887,13.169642,31.263836,2025,5,20250717_0545.nc
1,3,3978,2.4043021,2.3059506,10.001864,32.96586,2025,5,20250717_0545.nc
1,4,4548,0.86636883,1.0237244,7.1642876,34.547794,2025,5,20250717_0545.nc
1,5,4601,0.8478996,0.8747729,4.303196,36.197433,2025,5,20250717_0545.nc
1,6,4610,0.82477,1.1500723,1.8122197,37.88045,2025,5,20250717_0545.nc
1,7,4447,1.9104706,1.8969886,2.2315054,39.6027,2025,5,20250717_0545.nc
2,0,4230,0.8685455,0.9691322,19.147488,26.61592,2025,5,20250717_0545.nc
2,1,4407,1.6456579,1.7182108,16.308985,28.157612,2025,5,20250717_0545.nc
2,2,4473,2.1458027,2.1476903,13.472722,29.764353,2025,5,20250717_0545.nc
2,3,4431,1.6760592,1.779044,10.729687,31.386662,2025,5,20250717_0545.nc
2,4,4593,1.1694691,1.3149759,8.08026,33.06151,2025,5,20250717_0545.nc
2,5,4591,0.9061507,1.1505649,5.73112,34.77901,2025,5,20250717_0545.nc
2,6,4530,1.5586731,1.723819,4.129376,36.50621,2025,5,20250717_0545.nc
2,7,2285,3.0087402,2.8153834,4.235685,37.95259,2025,5,20250717_0545.nc
3,0,3858,1.7581953,1.8508186,19.799587,25.016266,2025,5,20250717_0545.nc
3,1,4334,1.9787744,1.9827504,17.224384,26.56652,2025,5,20250717_0545.nc
3,2,4368,2.9510612,2.8866453,14.596934,28.235897,2025,5,20250717_0545.nc
3,3,3505,2.9848585,2.673127,12.162023,29.9194,2025,5,20250717_0545.nc
3,4,3222,1.4913208,1.8770874,9.518837,31.886955,2025,5,20250717_0545.nc
3,5,4339,1.4524249,1.6734787,7.9390006,33.496407,2025,5,20250717_0545.nc
3,6,4575,1.1913483,1.3419112,6.9436693,35.26417,2025,5,20250717_0545.nc
3,7,3845,2.1116304,2.1452165,7.133684,36.929184,2025,5,20250717_0545.nc
0,0,4050,1.6923597,1.7589273,18.864353,41.40647,2025,6,20250717_0645.nc
0,1,4204,2.4101057,2.3512883,16.009308,43.076717,2025,6,20250717_0645.nc
0,2,4146,1.4554257,1.6804081,12.9934025,44.900536,2025,6,20250717_0645.nc
0,3,4534,0.9373049,1.0411134,10.214729,46.60064,2025,6,20250717_0645.nc
0,4,4513,0.92544353,0.91839945,7.3745074,48.37663,2025,6,20250717_0645.nc
0,5,4603,0.9016736,0.93532324,4.661943,50.168056,2025,6,20250717_0645.nc
0,6,4605,0.9754369,0.9143601,2.5356793,51.972145,2025,6,20250717_0645.nc
0,7,4373,0.91678977,1.1132369,2.9192977,53.77148,2025,6,20250717_0645.nc
1,0,4304,0.8275254,0.9774299,18.818521,39.964783,2025,6,20250717_0645.nc
1,1,4436,1.3491564,1.5634618,15.919697,41.730984,2025,6,20250717_0645.nc
1,2,4038,2.7043905,2.4901562,13.050715,43.48484,2025,6,20250717_0645.nc
1,3,4004,2.0187283,1.9973418,9.9967785,45.321083,2025,6,20250717_0645.nc
1,4,4500,0.95094025,1.0332448,7.164295,47.1294,2025,6,20250717_0645.nc
1,5,4602,0.9242773,0.9256901,4.3047333,48.954586,2025,6,20250717_0645.nc
1,6,4571,0.8271156,1.0158341,1.8053503,50.77695,2025,6,20250717_0645.nc
1,7,4448,1.4186014,1.4706534,2.2814028,52.65499,2025,6,20250717_0645.nc
2,0,4238,0.8921748,0.9925244,19.152943,38.655815,2025,6,20250717_0645.nc
2,1,4413,1.3653932,1.513781,16.310137,40.46906,2025,6,20250717_0645.nc
2,2,4460,1.7988029,1.7954961,13.474051,42.304306,2025,6,20250717_0645.nc
2,3,4467,1.2695829,1.3848383,10.727554,44.13037,2025,6,20250717_0645.nc
2,4,4563,0.8574551,1.0327102,8.078788,45.981407,2025,6,20250717_0645.nc
2,5,4531,0.9193436,1.1725276,5.7539887,47.826614,2025,6,20250717_0645.nc
2,6,4576,1.1813216,1.359293,4.128665,49.70073,2025,6,20250717_0645.nc
