dataset,day,direction,band_type,band_index,band_low,band_high,lon_scheme,rank,rank_fraction,eigenvalue,eigenvalue_fraction,cumulative_fraction
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,72,0.9,0.17529631839004675,0.002191203979875584,0.9836075729680068
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,73,0.9125,0.17181474776709527,0.0021476843470886907,0.9857552573150955
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,74,0.925,0.16747712086115504,0.0020934640107644377,0.98784872132586
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,75,0.9375,0.16658492803788486,0.0020823116004735605,0.9899310329263336
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,76,0.95,0.1660192087703536,0.0020752401096294196,0.992006273035963
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,77,0.9625,0.16578452258513926,0.0020723065323142403,0.9940785795682773
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,78,0.975,0.1643911837726806,0.0020548897971585075,0.9961334693654358
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,79,0.9875,0.1552010576374743,0.0019400132204684284,0.9980734825859042
simulation,19,north_south,longitude_band,5,129.0,130.0,alternate,80,1.0,0.15412139312767695,0.0019265174140959615,1.0000000000000002
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,1,0.0125,6.5279908340101835,0.08159988542512729,0.08159988542512729
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,2,0.025,6.312188817592422,0.07890236021990528,0.16050224564503257
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,3,0.0375,4.482852769825451,0.05603565962281813,0.21653790526785072
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,4,0.05,4.425691606703541,0.055321145083794265,0.271859050351645
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,5,0.0625,4.303162882999506,0.053789536037493826,0.3256485863891388
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,6,0.075,3.956776600002089,0.04945970750002611,0.3751082938891649
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,7,0.0875,3.933610803334875,0.049170135041685936,0.4242784289308508
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,8,0.1,3.391930708800519,0.04239913386000649,0.4666775627908573
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,9,0.1125,2.921908110212059,0.03652385137765074,0.503201414168508
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,10,0.125,2.9121386437712395,0.03640173304714049,0.5396031472156485
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,11,0.1375,2.7668189444057405,0.03458523680507176,0.5741883840207203
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,12,0.15,2.68810263549399,0.03360128294367488,0.6077896669643952
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,13,0.1625,2.1190750201221267,0.026488437751526584,0.6342781047159217
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,14,0.175,1.72613898297937,0.021576737287242125,0.6558548420031638
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,15,0.1875,1.4099198211513424,0.01762399776439178,0.6734788397675556
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,16,0.2,1.3782473551805565,0.017228091939756957,0.6907069317073126
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,17,0.2125,1.348462908049945,0.016855786350624312,0.7075627180579369
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,18,0.225,1.0408666101462853,0.013010832626828566,0.7205735506847655
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,19,0.2375,0.9411919609972561,0.0117648995124657,0.7323384501972312
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,20,0.25,0.9384091533896215,0.011730114417370268,0.7440685646146015
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,21,0.2625,0.8780815354976994,0.010976019193721242,0.7550445838083227
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,22,0.275,0.8638072825275716,0.010797591031594644,0.7658421748399173
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,23,0.2875,0.8134235869683597,0.010167794837104496,0.7760099696770218
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,24,0.3,0.7904721708401473,0.009880902135501841,0.7858908718125237
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,25,0.3125,0.7808982976845245,0.009761228721056555,0.7956521005335803
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,26,0.325,0.7207563639945895,0.009009454549932369,0.8046615550835127
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,27,0.3375,0.7013486667655021,0.008766858334568776,0.8134284134180815
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,28,0.35,0.6740504692876262,0.008425630866095327,0.8218540442841769
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,29,0.3625,0.6125325386174042,0.007656656732717553,0.8295107010168944
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,30,0.375,0.5918514382417409,0.007398142978021762,0.8369088439949162
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,31,0.3875,0.5480595557841262,0.006850744447301578,0.8437595884422178
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,32,0.4,0.48638766020090435,0.0060798457525113045,0.8498394341947291
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,33,0.4125,0.45903799914103144,0.005737974989262893,0.8555774091839919
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,34,0.425,0.43958854840144973,0.005494856855018122,0.8610722660390101
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,35,0.4375,0.439531310166588,0.00549414137708235,0.8665664074160925
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,36,0.45,0.4244575392275891,0.005305719240344864,0.8718721266564373
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,37,0.4625,0.3837035672647777,0.004796294590809722,0.8766684212472471
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,38,0.475,0.37779522788862796,0.00472244034860785,0.8813908615958549
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,39,0.4875,0.3756579504255819,0.004695724380319774,0.8860865859761746
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,40,0.5,0.3609257488195197,0.0045115718602439965,0.8905981578364186
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,41,0.5125,0.35095608647997545,0.004386951080999693,0.8949851089174183
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,42,0.525,0.3349892779276542,0.004187365974095678,0.899172474891514
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,43,0.5375,0.3162016716830089,0.0039525208960376115,0.9031249957875516
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,44,0.55,0.3047482056886545,0.0038093525711081814,0.9069343483586597
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,45,0.5625,0.3041252185806613,0.0038015652322582667,0.910735913590918
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,46,0.575,0.28857092295324516,0.0036071365369155645,0.9143430501278336
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,47,0.5875,0.27286543753913156,0.0034108179692391447,0.9177538680970727
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,48,0.6,0.2700073869018222,0.0033750923362727775,0.9211289604333455
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,49,0.6125,0.26682532807763254,0.0033353166009704067,0.9244642770343159
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,50,0.625,0.26163790761687333,0.0032704738452109168,0.9277347508795268
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,51,0.6375,0.25468198070374043,0.0031835247587967555,0.9309182756383236
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,52,0.65,0.2520670345574019,0.003150837931967524,0.9340691135702912
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,53,0.6625,0.24730698605782844,0.0030913373257228554,0.9371604508960141
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,54,0.675,0.24353236081692303,0.003044154510211538,0.9402046054062256
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,55,0.6875,0.23490236881047266,0.0029362796101309084,0.9431408850163565
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,56,0.7,0.21600493674075488,0.002700061709259436,0.9458409467256159
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,57,0.7125,0.2123129229233007,0.0026539115365412586,0.9484948582621572
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,58,0.725,0.21208840027596734,0.0026511050034495917,0.9511459632656067
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,59,0.7375,0.2095733672486248,0.00261966709060781,0.9537656303562145
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,60,0.75,0.20122306213588884,0.0025152882766986103,0.9562809186329131
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,61,0.7625,0.19433008505881166,0.0024291260632351456,0.9587100446961483
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,62,0.775,0.19224649445014036,0.0024030811806267545,0.961113125876775
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,63,0.7875,0.1909608971410951,0.002387011214263689,0.9635001370910387
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,64,0.8,0.1906503016978572,0.002383128771223215,0.9658832658622619
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,65,0.8125,0.18674074171286204,0.0023342592714107754,0.9682175251336727
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,66,0.825,0.18506468906616844,0.0023133086133271053,0.9705308337469998
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,67,0.8375,0.1838980162736677,0.0022987252034208463,0.9728295589504207
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,68,0.85,0.1829986588929217,0.002287483236161521,0.9751170421865822
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,69,0.8625,0.17704296462977914,0.0022130370578722393,0.9773300792444545
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,70,0.875,0.17646148616787838,0.0022057685770984796,0.979535847821553
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,71,0.8875,0.17367938369498231,0.0021709922961872788,0.9817068401177402
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,72,0.9,0.1697813381481534,0.0021222667268519175,0.9838291068445921
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,73,0.9125,0.16974745004277314,0.0021218431255346643,0.9859509499701268
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,74,0.925,0.169038673639536,0.0021129834204942,0.9880639333906209
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,75,0.9375,0.16871198850708763,0.0021088998563385955,0.9901728332469595
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,76,0.95,0.16718524182146366,0.0020898155227682957,0.9922626487697278
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,77,0.9625,0.16465179519118955,0.0020581474398898695,0.9943207962096177
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,78,0.975,0.1642673656482626,0.0020533420706032824,0.9963741382802209
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,79,0.9875,0.1489192020521004,0.0018614900256512551,0.9982356283058722
simulation,25,north_south,longitude_band,1,121.0,122.0,alternate,80,1.0,0.14114973553022855,0.001764371694127857,1.0
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,1,0.0125,13.022018206717973,0.16277522758397467,0.16277522758397467
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,2,0.025,7.824276673129964,0.09780345841412455,0.2605786859980992
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,3,0.0375,5.480891837588937,0.06851114796986171,0.3290898339679609
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,4,0.05,5.245511811571868,0.06556889764464835,0.3946587316126092
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,5,0.0625,4.582919764738531,0.05728649705923163,0.45194522867184084
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,6,0.075,4.345665936640847,0.054320824208010585,0.5062660528798514
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,7,0.0875,3.535639874507485,0.04419549843134356,0.5504615513111949
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,8,0.1,2.4629926130804005,0.030787407663505007,0.5812489589746999
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,9,0.1125,2.1605740949643795,0.027007176187054744,0.6082561351617546
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,10,0.125,1.9267244866713458,0.02408405608339182,0.6323401912451464
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,11,0.1375,1.861779287092122,0.023272241088651523,0.655612432333798
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,12,0.15,1.8486046985609628,0.023107558732012035,0.6787199910658099
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,13,0.1625,1.4409190510171583,0.018011488137714478,0.6967314792035244
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,14,0.175,1.4009100511260846,0.01751137563907606,0.7142428548426004
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,15,0.1875,1.3829919162089608,0.01728739895261201,0.7315302537952124
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,16,0.2,1.1606185045716209,0.01450773130714526,0.7460379851023576
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,17,0.2125,1.0962007361090866,0.013702509201363584,0.7597404943037213
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,18,0.225,0.9550332936137559,0.01193791617017195,0.7716784104738932
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,19,0.2375,0.9087627544649048,0.011359534430811311,0.7830379449047045
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,20,0.25,0.9079489548448793,0.01134936193556099,0.7943873068402655
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,21,0.2625,0.8131410309762802,0.010164262887203502,0.804551569727469
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,22,0.275,0.722434437914815,0.009030430473935187,0.8135820002014041
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,23,0.2875,0.6489083001401413,0.008111353751751767,0.8216933539531559
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,24,0.3,0.5932699129164712,0.007415873911455891,0.8291092278646118
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,25,0.3125,0.5401440370229539,0.006751800462786924,0.8358610283273987
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,26,0.325,0.523209821066557,0.0065401227633319625,0.8424011510907307
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,27,0.3375,0.5104382339096579,0.006380477923870724,0.8487816290146014
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,28,0.35,0.4940673484491994,0.0061758418556149925,0.8549574708702165
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,29,0.3625,0.48098807066228205,0.0060123508832785255,0.860969821753495
simulation,25,north_south,longitude_band,2,123.0,124.0,alternate,30,0.375,0.4611798115407961,0.0057647476442599516,0.866734569397755
