dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,rank,eigenvalue_fraction,ranked_periodogram_fraction
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,53,0.0023818807386168208,0.0024113364928493395
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,54,0.0023229292175649674,0.0022540868593534827
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,55,0.0022869649057312047,0.0022540868593534822
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,56,0.0022710326001972782,0.002204228011225999
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,57,0.0022146372844464583,0.002204228011225999
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,58,0.002158245569371329,0.0021543225006601338
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,59,0.0021131684682048455,0.0021543225006601338
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,60,0.0021059463975347586,0.0020892111663621273
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,61,0.002089367756135457,0.002089211166362127
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,62,0.0020289788816860287,0.0020365473980499685
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,63,0.00201263160241229,0.0020365473980499685
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,64,0.002009213490674998,0.001986155864888415
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,65,0.0019893839908649135,0.0019861558648884147
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,66,0.001963682200028049,0.0019315980212138248
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,67,0.0019573462349037752,0.0019315980212138248
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,68,0.0019317876777561536,0.0019060999370212213
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,69,0.0018695488339974563,0.0018719935606179394
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,70,0.001867505294853494,0.0018719935606179392
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,71,0.0018402126357249455,0.0018441755839394348
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,72,0.0018400896283700286,0.0018441755839394348
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,73,0.0018171419527827496,0.0017824503786037394
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,74,0.0018088127311287616,0.0017824503786037392
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,75,0.001778429700174658,0.0017711545643696353
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,76,0.0017733384891555509,0.0017711545643696353
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,77,0.0017563486650171657,0.001714698982182632
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,78,0.001751911627520372,0.001714698982182632
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,79,0.001714993397539424,0.0016879746218916522
simulation,19,east_west,latitude_band,4,0.0,1.0,368,80,80,0.001714639334804646,0.001687974621891652
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,1,0.10967648550849232,0.12268093534188464
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,2,0.085800897790392,0.07515050284358173
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,3,0.06864181452519194,0.07515050284358173
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,4,0.06641807569719496,0.06674829124180799
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,5,0.061834913236197664,0.06674829124180799
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,6,0.05599309886457813,0.05571347407413264
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,7,0.05589415375020734,0.05571347407413264
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,8,0.04850230448005351,0.04430596239887892
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,9,0.04049957361176188,0.04430596239887892
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,10,0.03267689488804648,0.0259942064181649
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,11,0.026777382587868777,0.0259942064181649
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,12,0.025097358734900144,0.02514658412391558
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,13,0.022348511008270944,0.02514658412391558
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,14,0.01828263282225715,0.01660075936559438
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,15,0.01627491869712939,0.016600759365594377
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,16,0.014658524499803384,0.013228719625636065
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,17,0.013319034689192506,0.013228719625636065
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,18,0.012378334634261539,0.011455115717712253
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,19,0.011133113879857633,0.01145511571771225
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,20,0.009850645749299631,0.009093386961938423
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,21,0.009267917738703292,0.009093386961938423
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,22,0.00872241303429304,0.007584907886797996
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,23,0.00802686624052015,0.007584907886797994
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,24,0.007756311055714693,0.007209796841116455
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,25,0.007177596635440639,0.0072097968411164535
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,26,0.006734498695365023,0.0066626352308263755
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,27,0.006531817521332498,0.0066626352308263755
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,28,0.00606951066081064,0.005457477548894281
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,29,0.005600153254766658,0.00545747754889428
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,30,0.005362954237156787,0.005118933470232796
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,31,0.005163298221506269,0.005118933470232796
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,32,0.004970914168077506,0.004731781031583833
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,33,0.004610539900113816,0.004731781031583833
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,34,0.004262217154404724,0.004272265508273901
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,35,0.004128495292440538,0.004272265508273901
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,36,0.003886740769014846,0.0037816960606606538
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,37,0.003819018109431123,0.0037816960606606538
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,38,0.0037347472364115397,0.0033214504544967108
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,39,0.0034351030709565433,0.00332145045449671
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,40,0.003346311560340333,0.0032969923386757436
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,41,0.0033213613512612095,0.0032969923386757436
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,42,0.0032808944243407742,0.0032691242417969505
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,43,0.0032248538584620737,0.0032691242417969505
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,44,0.0030717065872519567,0.0028296632768480207
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,45,0.0028792039619803924,0.0028296632768480207
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,46,0.0028010273556854006,0.0028220638516656908
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,47,0.002782404365619811,0.0028220638516656908
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,48,0.0027131451167627095,0.002748539532424297
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,49,0.0026407358674998094,0.002748539532424297
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,50,0.00262109498278588,0.002540752556721611
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,51,0.0025830459805104016,0.0025407525567216105
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,52,0.0024791196743595067,0.0025248321691807535
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,53,0.002418519076308369,0.002524832169180753
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,54,0.002401202525069564,0.0023316886337668963
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,55,0.0023683520782178543,0.0023316886337668963
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,56,0.002342484889163007,0.0023096209262634623
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,57,0.002328212650683243,0.0023096209262634623
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,58,0.002241983112001645,0.002255738324497132
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,59,0.0021754652027654708,0.0022557383244971316
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,60,0.002153616843300798,0.002171018578053239
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,61,0.0021092252725489393,0.002171018578053239
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,62,0.0020662856836263553,0.002008794292531355
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,63,0.002045502969183959,0.002008794292531355
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,64,0.0020022622812034263,0.0019861689568747855
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,65,0.0019721339352932227,0.0019593892290070297
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,66,0.0019693317903085226,0.0019593892290070297
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,67,0.0019578148700522785,0.001954323031278077
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,68,0.0019570086778584626,0.0019543230312780765
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,69,0.001952387310999151,0.0019143104366417054
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,70,0.001936174125740558,0.0019143104366417054
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,71,0.0019157099313950004,0.0018839861137965766
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,72,0.0019094072869403785,0.0018839861137965757
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,73,0.0018795592734722835,0.0018763615791886588
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,74,0.0018772503464117762,0.0018763615791886584
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,75,0.0018638623228998796,0.0018383651975182153
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,76,0.0018552104242923425,0.0018383651975182153
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,77,0.0018538897330999293,0.0018167688601079103
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,78,0.0018416371621927119,0.0018167688601079099
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,79,0.0017707443847197492,0.0017361678764110833
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,80,0.0017700781019730273,0.001736167876411083
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,1,0.0746297907418148,0.08950238112147718
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,2,0.07322845833495212,0.08950238112147718
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,3,0.05995462144907837,0.061986260732811695
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,4,0.05943039371210955,0.061986260732811695
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,5,0.057815106296338334,0.06188666710316638
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,6,0.053928525660450956,0.05572165826392781
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,7,0.05171294779512646,0.05572165826392781
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,8,0.04762160655004837,0.03820050866938909
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,9,0.04757507206267585,0.03820050866938908
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,10,0.045363451939494905,0.036418215387431625
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,11,0.040664680538499545,0.036418215387431625
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,12,0.032385994342762604,0.025325343720117
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,13,0.02310746480250549,0.025325343720116994
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,14,0.018245994470768485,0.01786360851617157
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,15,0.016939669998538583,0.01786360851617157
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,16,0.015505421454976267,0.016433270921381537
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,17,0.014383804141222974,0.016433270921381537
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,18,0.014253798125860218,0.012665401249198705
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,19,0.013765143367664202,0.012665401249198701
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,20,0.013344365032578015,0.010740033001736411
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,21,0.012504907307362747,0.010740033001736411
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,22,0.011211992423255265,0.009437865440618717
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,23,0.009550992573808195,0.009437865440618715
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,24,0.008423642406316765,0.00796297248513736
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,25,0.008081233759665978,0.00796297248513736
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,26,0.007871948091802892,0.007492887097211175
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,27,0.0078014919158634136,0.007492887097211175
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,28,0.007636151751711132,0.007041079713923147
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,29,0.006731640171133447,0.007041079713923145
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,30,0.006059690926788062,0.005819710886276118
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,31,0.005714056527825087,0.005819710886276118
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,32,0.005609834108471156,0.0058008704023672026
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,33,0.005507537486642252,0.0058008704023672026
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,34,0.00495698999530741,0.0042577863703282095
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,35,0.004488338586157888,0.0042577863703282095
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,36,0.0043924449200279676,0.004250081220188291
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,37,0.004233503119793002,0.0042500812201882905
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,38,0.004027996450627679,0.00399510408351442
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,39,0.0039625073218906804,0.00399510408351442
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,40,0.003749138995604246,0.0035217314862179324
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,41,0.003518713590220774,0.0035217314862179324
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,42,0.003415823429817734,0.0032733176138215834
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,43,0.0032186192476972497,0.003273317613821582
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,44,0.00310985164550891,0.003120542750859852
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,45,0.0030627319765048804,0.003120542750859852
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,46,0.0029724856021134285,0.002932335718456847
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,47,0.0028946072310352742,0.002932335718456847
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,48,0.0028368292848889197,0.0027631904977433123
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,49,0.0028090949787058124,0.0027631904977433123
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,50,0.002809044604998932,0.002727725004023981
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,51,0.002780255503628338,0.002727725004023981
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,52,0.002736854666499045,0.0026489410553638317
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,53,0.0026531067216138053,0.0026489410553638317
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,54,0.002576152310605311,0.0025278250603524986
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,55,0.002518685987801369,0.0025278250603524986
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,56,0.002416118838099851,0.002470299549450642
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,57,0.0023989883200223852,0.0024702995494506417
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,58,0.0023815895725671733,0.0024126380335103333
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,59,0.002351068146222149,0.0024126380335103333
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,60,0.0022279655699861995,0.002159199148147604
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,61,0.002189114471411736,0.002159199148147604
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,62,0.0021826085448846183,0.0020568003233893753
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,63,0.0020521145384815006,0.002056800323389375
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,64,0.0020403487087679965,0.0020439193817240985
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,65,0.002009512738277954,0.0020439193817240985
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,66,0.0020088693268620504,0.0019846080430044894
